Time(Iteration),oracleLinUCB,LinUCB,adTS,dLinUCB,CLUB,DyClu
508,53.88807204990428,820.7697215760558,1183.9416359304064,1395.8654974679416,1103.8026809818157,364.06214675357586
509,53.90666446900353,821.7784034533678,1185.448892368339,1397.0494844756092,1105.5958573865119,364.24053423856753
510,53.90666446900353,822.9412858226026,1186.4865125356002,1398.3960504272507,1106.9411078112053,364.4525314802681
511,53.91220037745749,823.8726258666813,1187.9754933448373,1399.455667643461,1108.547572055574,364.48222539698475
512,53.92098185020015,825.0119765841895,1189.847746880548,1401.5107349852847,1109.9427559018332,364.8283855413819
513,53.924651169300546,825.8028252715405,1191.0867449130687,1403.004493696162,1111.122547212539,364.93662540254996
514,53.941385935397996,827.3524827910315,1192.5702314520472,1404.3023698072154,1112.4339919376062,365.44856168723237
515,53.95337704815969,828.7210034259502,1194.0456386830447,1405.2920360272688,1114.0996228389924,365.7047242497891
516,53.96580167368804,830.1128416589979,1196.0057897631746,1407.0330297333542,1116.0964189601905,366.2098943213689
517,53.974535445598114,831.4921483019533,1197.6480768317251,1408.194746483764,1117.6998743035595,366.4045081705002
518,53.974535445598114,832.3285818076984,1198.9473503892175,1409.3425677193875,1118.7274231519027,366.76318806215147
519,53.974535445598114,833.9122518854407,1200.6979178879974,1410.6862920358878,1119.9598801905768,366.76318806215147
520,53.997248459650756,835.1035532797099,1202.2664597030805,1412.0444987928893,1121.2290262100034,366.7949080190891
521,53.99954172261141,836.0926380653215,1202.7337631331295,1412.6786912950772,1122.3880655085675,366.8789993536934
522,54.007625617321445,837.5503012266187,1204.5202404577067,1413.8715832273751,1124.0257137620174,367.0164474031391
523,54.01221314445121,838.2151182003718,1205.4432252979927,1414.532797212291,1125.1893454150177,367.0923754592486
524,54.02113706478862,839.8517325299034,1207.9335862365624,1416.184972120681,1127.7042531712734,367.2418467768516
525,54.02421453000372,840.8702808941403,1209.209686656787,1417.1937680640228,1129.3575614580495,367.26201124562016
526,54.027524822337114,842.6712162734906,1211.0668000765293,1418.4497362521317,1131.7602862560368,367.2884612058188
527,54.03627677473355,843.8038530236021,1212.5009209754353,1419.6828503654924,1133.0713750605778,367.2989504779008
528,54.03798259999773,845.9687500299051,1215.1392542545734,1421.7873026939835,1135.9648024049175,367.94747900642204
529,54.04691363771188,847.5390049336144,1216.6692517387276,1423.635872028403,1138.2049757945786,368.5262156491609
530,54.05410806487007,848.7851541269156,1218.623651533371,1424.839383161945,1139.891659811545,368.5559016906526
531,54.05962427591937,850.6346320982085,1220.7020193930332,1426.4957719703764,1142.0742262334861,368.6660526443886
532,54.05962427591937,852.3100224081988,1222.5427264526534,1428.6641708240534,1144.0735424322245,369.0430652844112
533,54.05962427591937,854.3237712049229,1224.2605775402453,1430.8899842699593,1145.883099910834,369.8555832430389
534,54.069041991897976,855.6228334720942,1226.0463954218212,1432.367098221991,1147.2942526009888,370.0161614416737
535,54.070710471871244,857.2608650703879,1227.8604947336569,1433.7578602186236,1148.6165173730371,370.4960381660928
536,54.070710471871244,859.1838603021857,1230.040077068586,1435.5837346432177,1151.4568069424147,370.9286142044888
537,54.070710471871244,861.4021684085135,1231.8260969976038,1438.0236797992716,1154.0993986654846,372.051375152416
538,54.070710471871244,863.3478639756655,1234.1488544417798,1440.2507303453694,1156.6779098375152,372.86547060276166
539,54.074986287903755,865.171731021592,1235.810890215831,1442.2397453451713,1158.9864047174308,373.8103984426819
540,54.074986287903755,866.2131110041747,1237.066951954497,1443.6806177230928,1160.257886488823,374.26118984689367
541,54.076029434428335,867.9673361014094,1239.0101454249761,1445.4002614827248,1162.7024266622743,374.5803697369688
542,54.08596641964875,869.4582862399259,1240.3492380778364,1447.0925748293382,1164.8559804326171,374.96575013022516
543,54.090442960270366,870.2290775859032,1241.631434307327,1448.7699869404778,1166.8635685444074,374.97278910035453
544,54.111230005001985,871.5689917875882,1242.629186732308,1450.4560674274558,1169.5950893094498,375.1134295675247
545,54.12292687178438,873.725478900423,1244.9187986058735,1451.91435795918,1172.5483863843754,375.26125417286494
546,54.13638493515555,875.8349768342356,1247.155174389541,1453.359811375895,1174.948101516961,375.44178255875016
547,54.15207567725585,877.4359423363809,1248.6217719626625,1454.5154466401127,1176.5068598930775,375.50957556652725
548,54.16333625116525,879.712044412239,1250.0996996303395,1456.4419573962505,1179.055952082591,375.529941221602
549,54.16523751329397,881.2399941081148,1251.823073979734,1457.9897226151693,1181.2843669394194,375.5318424837307
550,54.17987488315645,883.3667214625846,1254.5646337633243,1460.3462096446149,1184.2639788816612,375.558664057995
551,54.19340017630498,884.994796845312,1256.5210362366083,1461.9636208086029,1186.1760420402036,375.57239283442186
552,54.20319158702377,885.8794237949616,1257.5247793931671,1463.1924423010319,1187.2523437627137,375.62304084701844
553,54.22422077877399,887.8158510225412,1259.778582500863,1464.8186668170367,1189.5710876732476,375.69909467048547
554,54.242909797402405,891.0017513194567,1263.204063949109,1467.1253541405672,1192.7384095999673,375.7098480003735
555,54.24379605498723,892.8033432422535,1265.945029131616,1468.7846416239092,1195.5731228960517,375.7425628218157
556,54.2542562452319,894.3017820683411,1267.5752799506752,1470.0270576581192,1197.3749211593965,375.7602134032783
557,54.26393400071514,896.0327976911475,1269.4295657639666,1471.094366762582,1199.163745565735,375.7755386423438
558,54.26473120819264,897.7781200824196,1271.0475627496598,1472.3985969689206,1201.0066844822757,375.77633584982135
559,54.26473120819264,899.7070351648713,1273.1757247717028,1474.153629973824,1202.821891671961,375.7957054550107
560,54.289845248299045,901.3425221934727,1275.3149226030462,1475.9114090654346,1205.0366298416877,375.8448242130049
561,54.29029175409693,903.5189468495025,1278.0875257031707,1477.8031918420224,1208.0510749390023,375.9056458068005
562,54.29648097185913,904.6016246636216,1279.548259204781,1479.0563032359735,1209.7499376155124,375.942502673865
563,54.299195685378876,907.1768202903055,1282.3940975821392,1480.8729270734568,1212.5532388055103,376.22324991845096
564,54.30696980026497,909.61704290281,1285.3878896954664,1482.615978730706,1215.2382911849772,376.5126396525616
565,54.309795488507966,911.4079092958605,1287.3879936667354,1484.490037160481,1217.5105193009147,377.1000642427486
566,54.32687244524208,912.9902205478863,1289.1319283975963,1486.0753246364811,1219.3153232529828,377.69514861331754
567,54.32687244524208,916.2466571429759,1292.2798792957424,1488.392674528013,1222.581031579139,378.2070790895849
568,54.32818136389279,918.4415926771495,1294.7222353014583,1490.3121081062734,1224.8626584939277,378.90861121786196
569,54.33554528649237,921.1698724636618,1297.458185219871,1493.0548789547088,1227.735337114132,379.5357666376395
570,54.342731372146496,924.089930141973,1300.0434761616527,1495.393938596739,1230.551169468193,379.6825104194591
571,54.35222166826379,926.3963294711618,1302.6661617803622,1497.3200618430728,1233.3033386914287,379.7045312582269
572,54.356655821676405,927.8872861431594,1304.1654332728037,1498.5385742719977,1235.0614929761002,379.7249154502201
573,54.37009460088726,929.9588228724874,1306.7716004019428,1500.386741029101,1237.5245956554304,379.7982927737158
574,54.37523637398876,932.3090205162824,1309.0610597768903,1502.6069602824725,1239.9073125640227,379.80746693786494
575,54.38756122085538,934.5915772591005,1311.693706887758,1504.5324264704798,1242.6098172193026,379.83760267210863
576,54.39279586820482,937.207051238685,1314.476427262653,1507.156813684415,1245.6734244338738,379.8608813256722
577,54.40452926016424,939.7510995858763,1317.584533777923,1509.3919818398444,1248.9193871339378,379.90617431989887
578,54.40497737635091,941.7415252409435,1319.886693312603,1511.7904356417562,1251.7120273935038,379.91954805746997
579,54.42353069209779,944.5672716635864,1322.8259412327502,1514.6095775344738,1254.9673537719527,380.3473830969093
580,54.42353676861378,946.3805478865543,1324.4429295518792,1516.10755938702,1256.9078391620699,380.77690523396177
581,54.44494097619248,949.1117962612059,1327.3246904400278,1517.7512775636983,1259.84839755673,380.7940062173907
582,54.44762903866284,951.1783659317703,1329.5713619140224,1519.7227880785433,1262.3161634649607,381.3213622200353
583,54.45140137787236,954.2475220573297,1332.4057569816177,1522.5655176264827,1265.367929768961,381.61085319584475
584,54.45736702237463,956.1376367759284,1334.519804624576,1524.1459044339354,1267.6513618871902,381.7547085486981
585,54.45736702237463,958.5780393202793,1337.280294955509,1526.091516988892,1271.2919999585642,382.18863183182424
586,54.46655190804946,960.7248573738838,1339.4754424665055,1527.6845615435593,1273.645428637978,382.35977749042377
587,54.47723307892925,963.168764933784,1342.6866008712884,1530.7725014714376,1276.8376068704865,382.8243772754173
588,54.48393075692318,964.6206098349289,1343.979657565913,1531.8645567185172,1278.5748620938846,382.8959663876115
589,54.48393075692318,967.4979776460373,1346.8894332122284,1532.905821419973,1281.4541413487864,383.1679302907392
590,54.495097359771776,970.2081339097269,1349.775392739432,1536.0370677338817,1285.2942855502445,383.8898204821782
591,54.495097359771776,971.0804214841256,1351.1055495483974,1537.581190697632,1286.943880292108,384.06440674438267
592,54.50550837208447,973.5126509472451,1353.6452278126806,1539.4594919678304,1289.505885882005,384.3554297274861
593,54.51204484970663,976.6919647458932,1357.4777732124762,1542.893155128238,1293.0381217206277,384.65459199570824
594,54.512451528018495,978.6673918414124,1359.6598891693245,1544.1914879538604,1295.4516653315277,384.8167525404824
595,54.5141708890859,981.3943016086943,1363.1692492902064,1546.5308864955337,1299.039873872405,385.22835280170693
596,54.5141708890859,985.0727279288639,1367.38263423349,1548.615566699962,1303.5963352519632,385.73321410167887
597,54.51532705983944,988.1967454387111,1370.8834562116622,1550.326164831822,1306.9417452783127,385.9269782064437
598,54.52736710187929,992.7072371308849,1375.1730549107306,1553.620953658642,1311.2781858893693,387.27059799793835
599,54.54633709211613,995.4534149141913,1379.0250150055342,1556.2859549680143,1314.525623486399,388.2121396092669
600,54.54639399131717,997.9936062358777,1381.9764062488582,1558.8875040992843,1317.3664621317116,389.50427389362795
601,54.56492634355862,1001.140798877768,1385.2705826336498,1561.4681429637892,1320.3895302927253,390.0469598684673
602,54.56563199808612,1004.130966139789,1387.9894988437684,1563.2913254232856,1323.5604210450376,390.4568351354975
603,54.56563199808612,1008.4362094192218,1392.163444807606,1566.6464958238741,1328.418140412826,391.4070599758261
604,54.57183236475661,1013.354592118379,1397.5224031913071,1569.771804049957,1334.0242769774484,392.78837312356325
605,54.606656760195165,1016.2130830971797,1400.7895343838786,1572.9875432630238,1338.122449109036,393.5059527582047
606,54.61312145033372,1019.5274018906747,1404.1635186602766,1576.269948157141,1341.9217992439776,394.3312120817704
607,54.62766921933103,1021.9847334833474,1407.1759981252312,1578.6042075645655,1344.2487644954665,395.1155513439516
608,54.65808220151703,1025.1117287761467,1411.082029317874,1580.1516566699142,1347.6947801187612,395.2022151934898
609,54.66487061321206,1028.0884615703985,1414.7266947803853,1583.699901341886,1351.6454042096627,395.6082858327932
610,54.66909870685685,1031.5632435667596,1418.1992718634176,1586.9108825160276,1355.26895808837,396.08964564976696
611,54.67265821149932,1034.5113622653723,1421.405419343701,1589.011252965001,1358.9483400382367,396.4655640660919
612,54.698841041356324,1038.296959948428,1424.868078559946,1591.0242396235162,1362.6376181632243,396.68241488344717
613,54.70574844331405,1042.341141053479,1429.0483450465645,1593.866193916673,1366.961509081291,397.22904622128584
614,54.70593514308727,1046.4166723659373,1433.436822847972,1597.160197505328,1371.1541494562848,397.7370052523869
615,54.712607335146956,1050.1362072222043,1436.6490372449327,1600.4550416958289,1375.1775214733675,397.8845352804827
616,54.71990477473285,1052.2596051915082,1438.3970071313017,1602.807046585108,1377.118090549794,397.9179543913884
617,54.730285343958464,1055.5583924564778,1442.0455772564546,1604.4606282868492,1381.0960038999153,397.9441747241342
618,54.74332865090256,1057.6467547187406,1444.551893234079,1606.3274534021518,1383.6201950069694,398.27992707588226
619,54.778001971425525,1060.6187314967435,1447.2959713773328,1608.2459496873212,1386.8704097864932,398.607391765193
620,54.791589479906996,1064.8824791951831,1451.6207962130475,1611.31237578817,1391.5539762786386,399.02984144192476
621,54.807737630616415,1068.8426506025964,1457.14643032971,1613.2926283290653,1396.3119656408371,399.45043626328396
622,54.81047675032302,1070.8738961390382,1459.3568606955027,1614.9358390646944,1398.586343709431,399.67887115723704
623,54.81545612032177,1074.5740637740646,1463.0175941411057,1616.6815641468288,1402.4956365117268,399.7894264163138
624,54.82905950561974,1076.8404288482527,1465.4339271208275,1618.655603327125,1404.910296964536,400.054834506575
625,54.829644595453594,1079.9952114468363,1468.645720863685,1619.8939388905305,1408.69453034583,400.32671849986633
626,54.84384167240549,1082.6656810187785,1471.606310863139,1621.840818727507,1411.2817557621338,400.60889912838445
627,54.84884415667459,1086.5917112429483,1475.2940631043134,1623.6330641024779,1415.6101376959314,400.7507476070685
628,54.852036619698346,1090.1469673819088,1479.3082226009326,1625.8102375808894,1419.6144815820376,400.7949364021154
629,54.85409591716235,1093.7542830823024,1483.4245866165725,1628.0042020385908,1424.2764791302654,401.07408779818024
630,54.864612509720395,1097.3488147745618,1487.0074018716157,1630.5114745250733,1427.933550677269,401.09567937067806
631,54.87100175226724,1100.1135057228898,1490.7297148207285,1632.6326519139411,1430.8922795538463,401.12765502621755
632,54.87254618858641,1103.4243177086412,1494.2047472502327,1634.533434901048,1434.052038242522,401.1319206209483
633,54.87671572653626,1107.1154078035904,1498.245788744391,1635.7926249966074,1438.588199518493,401.20794277665624
634,54.87744119666186,1111.041531702421,1502.484312296828,1638.5245871063328,1442.4961904927118,401.501346614348
635,54.88002206141365,1112.6080834890442,1504.532697746488,1640.739705986608,1444.5974478727253,401.52057227180063
636,54.888647467039455,1116.4194886176201,1508.694920665606,1643.3885257301283,1449.3727441965618,401.8218749117925
637,54.90175711525459,1120.8315670399306,1513.1126636727147,1646.5069089373344,1453.720949845654,402.0748178412311
638,54.90571492467663,1124.1266067399836,1516.5207523711326,1648.2823727416867,1457.6215634185912,402.4210460181896
639,54.91441963649698,1127.2000444696466,1519.7831641350965,1651.3596881777032,1460.996883234426,402.6240091679197
640,54.926152115663264,1130.175346306319,1523.4859746722352,1653.0312236118452,1464.970558066898,402.87716884969615
641,54.932856199302506,1133.3733857831521,1526.9900740829999,1654.6727666286563,1468.3645513983272,403.2344910632118
642,54.94389127171516,1136.4126303289593,1530.6490932359015,1656.6119844660593,1472.4051516253783,403.24489267292756
643,54.94597233190241,1139.9733118973838,1534.3360045435907,1658.1958403108624,1476.2524899251114,403.6921127013003
644,54.96009442126581,1143.442666313477,1537.9275558873242,1660.1259167907772,1480.320182824279,403.91673585826805
645,54.96401021789592,1147.0386342204538,1541.5963812164064,1663.1246755049135,1483.8530187970675,404.55523689258666
646,54.97300735969166,1150.6647815768079,1545.5980360408698,1665.285019822192,1488.0096174434186,405.0188036917637
647,54.98614760105477,1153.470788769001,1548.6457190290157,1667.1192156563484,1490.2973531223154,405.17612484876463
648,54.995470589381796,1156.6363029799447,1551.7672195556834,1670.1967300991587,1493.3636945809503,405.37199194358755
649,54.99678314063349,1159.397340289664,1554.1461019864364,1672.071244398308,1496.8320277586201,405.40498579156656
650,54.99986606103673,1162.9334969550143,1558.92822450799,1674.2591852468597,1500.4251733451879,405.41540128859725
651,54.99986606103673,1165.869445735565,1563.2433460100885,1676.50328333006,1503.4285547023135,405.44575094635286
652,55.00633518259482,1170.3228795393331,1568.65018585624,1677.8991779237735,1508.4173359636163,405.45222006791096
653,55.010172204518845,1173.9234125799019,1571.959071964277,1679.5438690332794,1511.88191875291,405.456057089835
654,55.021185869297625,1177.212609915512,1576.3486317543807,1681.0210239286262,1516.1990238152587,405.48166127080515
655,55.035990445348816,1180.7128596155462,1580.6232142492731,1683.1153397290034,1519.2887559752726,405.5159171082522
656,55.04401237303275,1183.314066481713,1584.1445633441958,1684.7848377908465,1521.944071447991,405.6013076638235
657,55.05285028565685,1187.081483668088,1588.139526032857,1686.323160707373,1525.3877371576173,405.61014557644756
658,55.05486431463163,1191.055167904067,1593.0334312832933,1688.3308713504803,1529.722729925027,405.6427603570831
659,55.06046397398233,1194.8117434740511,1597.7937557594244,1691.3998969264003,1534.2581768912826,406.1179989703526
660,55.06046397398233,1198.4683227249652,1602.3887944093378,1693.1357161128906,1538.7707372259902,406.30016093229676
661,55.07542543337677,1203.222555105376,1608.0487080000366,1695.9123843598518,1543.290466670738,406.66122466118986
662,55.08224184633867,1207.378446413197,1613.0665746652987,1697.344440670238,1547.4566991711372,407.05029896259583
663,55.08633375689185,1211.675560008378,1617.0015503901084,1700.0447466730775,1551.5325545418161,407.84360357641776
664,55.106463534029224,1215.0654068559518,1621.26978597807,1702.5326440234448,1555.3277050859317,407.949561105814
665,55.11379700039589,1218.6508289333235,1625.9450173205446,1703.4960311543439,1559.1327976348234,407.97337394352485
666,55.116576955007126,1221.9292491772883,1629.6943362987713,1705.7305323854087,1562.9149996904212,408.5728570939525
667,55.126301809585506,1227.0810934909246,1635.3198888670693,1707.9514564539336,1568.7689604895704,409.0451381126401
668,55.13485897187766,1231.345104814301,1640.5114238867195,1709.983499662976,1572.9459682566708,409.3920714646048
669,55.13804797279599,1236.072338863029,1645.3816579039446,1712.7891596074724,1577.9674529285144,409.4032160710995
670,55.140852242471205,1241.0425083943103,1650.9518900964508,1715.7935725359753,1582.9382000453568,409.4108937757285
671,55.14145680953785,1245.874398401737,1656.1799352025475,1717.927317063691,1587.4366266183683,409.43184103010265
672,55.14732245932111,1248.8682092368872,1659.698805008472,1719.290480275612,1590.7249191573533,409.4629990979844
673,55.14949093110759,1252.0770587398208,1663.2686504373273,1720.9618819721745,1593.870178904116,409.4645439149698
674,55.14949093110759,1256.4414339481812,1668.0431522749495,1722.8717362054838,1599.0184900973059,409.4645439149698
675,55.15702121659067,1261.1842768923832,1673.2415036041302,1724.737025136495,1603.7143763938393,409.4851997498072
676,55.161264545166006,1265.4331856250205,1677.97811292922,1727.14918195559,1608.3302682919805,409.51049353974736
677,55.16238632312779,1270.3244183346944,1683.054555703047,1728.406170372051,1613.4807981432712,409.5463067801638
678,55.17108360044514,1274.2166002164822,1687.811764294764,1729.5944230664325,1617.7809550381282,409.55562442460484
679,55.17108360044514,1278.4683708198331,1692.9023183182562,1731.7528136875017,1622.4356545588037,409.57300674435237
680,55.17274384705468,1281.1323742850368,1695.9381059815944,1732.7993822942012,1625.9606542972615,409.57963549722325
681,55.18587540190003,1285.19120854572,1699.9391528796755,1734.0959940660298,1630.1712456311407,409.6141957063248
682,55.19244134195441,1288.3575499938477,1702.948294260714,1736.661479654742,1633.0920521481203,409.62076164637915
683,55.197079687663816,1291.9196118965356,1706.6255591466493,1738.5241553124115,1636.9286787527683,409.62302389475377
684,55.2018779291226,1295.518569359145,1710.3383445468241,1739.9464072745627,1640.601440765327,409.66918569469414
685,55.205461566265036,1298.4544504828866,1713.5928627288774,1741.1602812806484,1643.5516453927935,409.67731226353953
686,55.21075916094591,1302.7921615785572,1718.328589876507,1743.3971421713086,1648.2278314460161,409.69161090566604
687,55.22298083248579,1306.0643655680337,1721.2952722911903,1744.672536012503,1651.9755040120706,409.72335998029814
688,55.24526261058971,1309.4377330485277,1724.8237665293052,1746.0687149972061,1655.7800029038228,409.74564175840203
689,55.249861334051076,1312.7714101595816,1728.2679009584547,1747.8525450725092,1659.2286385565833,409.7502404818634
690,55.249861334051076,1317.8802359397075,1733.864025318955,1749.0739908127637,1664.466093962132,409.7573739321403
691,55.249861334051076,1321.0658181949568,1737.0618308911223,1751.2067190081925,1667.6491287771257,409.78873400835954
692,55.25037821640504,1324.226580047257,1740.5279133012684,1752.4930846619152,1670.9185392275072,409.7905135571526
693,55.2593663267415,1328.0664684652534,1744.9503317896895,1753.7822303871474,1674.9378190945824,409.7905135571526
694,55.27096284751872,1331.43997325418,1748.6075512660502,1755.1419990384502,1679.1043857650845,409.82006937691045
695,55.27720568678867,1335.2367962026972,1752.5524722910282,1757.84264533546,1683.1550482935422,409.8263122161804
696,55.285367060299954,1338.5499708895995,1755.2483871669292,1759.0298107048502,1686.605747282417,409.8490199590407
697,55.30200126328631,1343.9189560993698,1760.834055842721,1761.6160925568954,1691.4241956470553,410.14606800054537
698,55.31551322515473,1349.7801230845926,1767.1814903703491,1763.452592531947,1696.4971602812727,410.7475901782833
699,55.31806481335969,1353.2745820229848,1771.2304731372583,1765.4672152847975,1699.9222274393253,411.59941337324074
700,55.323090192860235,1355.7556340238868,1775.8917904232044,1766.530496896473,1703.0029265992391,411.60838775568845
701,55.32848443275619,1359.7932640057377,1781.688725512728,1768.4191507406,1708.4448515248541,411.77756840304306
702,55.336155505549264,1363.7514048437497,1786.3070680557796,1769.7092875003352,1712.9556350589255,412.0057178518457
703,55.33691058306619,1367.342501181942,1790.8476419878925,1772.0958238664325,1716.716877191008,412.17951496519004
704,55.3626350520998,1372.2761707611667,1796.2083896961487,1773.4622337982619,1721.8967738426468,412.8041651853896
705,55.37064997859478,1377.3368247724623,1802.1832087321175,1776.6326661313342,1727.3075908813416,413.1150264061148
706,55.38244885154648,1381.9390030345187,1808.6762718513112,1779.3413150044564,1732.3145964211271,413.4517886892932
707,55.39111768785912,1384.575782508439,1812.1022001195638,1781.1736761469097,1735.0130782526749,413.5893427544609
708,55.39842314797846,1388.2112795657447,1817.1601153897964,1782.4197529830624,1738.6224951778936,414.0555211186062
709,55.40634877170791,1392.6469539555799,1822.5570474264155,1784.8478614444803,1742.6062537324258,414.75858609306135
710,55.41010722822956,1396.7846655780907,1827.824068074098,1786.9349186477903,1746.8686243098825,415.09572952046165
711,55.423162094206525,1400.944459890118,1832.8884533492505,1788.8656863306608,1750.9919887648687,415.1221079504231
712,55.43380838603018,1404.4000463435664,1836.8073980387169,1790.9363553738895,1754.3421993880334,415.38279695068593
713,55.438618583027605,1408.8158703909412,1842.2488671096164,1792.873414793649,1758.9079368692485,415.39968533554077
714,55.45687407429496,1413.3116287900243,1847.531430385953,1794.6230856425257,1763.3187886380845,415.7895822375865
715,55.46369256442535,1416.171321396309,1851.1203667394477,1796.448558585292,1766.501284773461,415.7964007277169
716,55.467587686603565,1419.3415138649455,1856.3650929854546,1798.8750501457196,1771.1084678566804,415.83785591588634
717,55.46879569718244,1422.8083077436122,1860.30689239835,1800.3210424721515,1774.8274004257205,415.85489103453864
718,55.48849680778057,1426.492471465467,1863.7984063423178,1801.4971845159214,1779.3758306992252,415.8745921451368
719,55.499703244781166,1430.4881267154212,1868.9368234763253,1802.8223550040257,1783.600767937903,415.90308297968375
720,55.511214875838355,1434.200579224941,1872.8668056308243,1804.8075019371468,1787.4206365073292,415.93063217347105
721,55.51717459381221,1438.4520662214818,1878.687549734971,1806.224713970324,1791.6390351838584,415.9652220820577
722,55.51933287246163,1442.086849776169,1883.2817352942916,1808.208863914026,1795.2256891335155,415.99070992503954
723,55.52114233300358,1446.073479749774,1888.0666788255407,1809.8949790273564,1799.653174671945,416.0026784975558
724,55.52956103249958,1449.533626602285,1892.019293039527,1811.202883287264,1802.7222367710594,416.05425426069365
725,55.5323176207426,1452.2607941156405,1895.0566234340336,1811.9208853412001,1805.9134807899302,416.0835285374339
726,55.54136580377332,1457.457710775534,1900.7187907296518,1813.2406739355383,1811.7137765907132,416.13275060873497
727,55.54435646982069,1461.6783507528673,1905.5412319095883,1815.5797622428308,1816.4625942152493,416.67933612904574
728,55.55683902518008,1467.0937754428944,1911.2676777890958,1817.0223403528453,1821.8097227184041,416.8818131600831
729,55.55956826544847,1471.3130325159227,1914.9911596883526,1819.1201251881007,1825.796357793884,417.227938363204
730,55.56340821766011,1475.6688521713152,1919.293824207364,1820.2551057198339,1830.0564281905558,417.55367701926787
731,55.570288796480554,1479.50480046606,1924.0167495514672,1821.4343277034761,1834.0484956002322,417.76959129179454
732,55.58357654891424,1482.2889071939965,1926.9658322948317,1822.5782696396725,1837.3965631444275,418.09277307379256
733,55.60846072921611,1487.4995421883693,1932.1734252888646,1824.9054836842474,1841.9976169566908,418.66687864438876
734,55.60846072921611,1491.858370302123,1936.3413308980619,1826.0797701702331,1846.4785080758256,419.0169275516124
735,55.60930165344619,1497.4481698422273,1941.7988849770984,1827.9287507028391,1850.9140810158972,419.45706857852076
736,55.614273402667976,1501.6994707970093,1946.847828598807,1829.361998108262,1855.5218898294731,419.4840887848348
737,55.62221787323469,1504.9991817495452,1950.4489605512167,1830.7820617111565,1859.5334073180368,419.89440650813015
738,55.626212859901884,1509.1408230377726,1955.1233478075305,1832.1090621071303,1864.5284268299242,419.9334895156224
739,55.63041264744324,1512.8477147141914,1960.2771343787363,1833.7079605641914,1868.4700268562187,419.9550243881247
740,55.64622961288614,1517.1917702983083,1964.4280655905734,1835.4347666207625,1872.7184766677926,419.97542918952183
741,55.64622961288614,1520.3177876325788,1968.354862137051,1837.220905348497,1876.5439721473408,419.98744310206143
742,55.65027217061932,1523.7414589994648,1972.3382874481588,1838.6712125629624,1880.0181047950111,420.001811638465
743,55.65027217061932,1527.8964597073884,1976.8912797524888,1840.519303669437,1884.5914134284112,420.0061129176106
744,55.65374002691098,1531.13887723164,1980.6315006897707,1841.7908184167131,1888.0516426678923,420.00958077390226
745,55.66182307454136,1535.1551052730792,1984.8978713983495,1843.4716690197245,1892.1272644627502,420.01766382153266
746,55.66182307454136,1539.8918946725482,1989.3959426676367,1844.8006111155894,1896.8759611305825,420.04696180798004
747,55.666733541786506,1545.0166543676635,1994.3343041069377,1845.7205256078798,1901.6045778114278,420.07020367100347
748,55.67419712096781,1549.3044789039025,1998.4628158625649,1847.1158760129895,1905.4775124685877,420.08147143759834
749,55.67419712096781,1554.5517788857248,2003.4400836202249,1847.7201814218258,1910.2761462757178,420.10874803711573
750,55.677492797714734,1558.5588027303152,2008.7396214349558,1849.2868814506503,1914.1815338820415,420.11868343840877
751,55.68296469778932,1563.0163958625437,2014.0435115736293,1850.4577458289746,1918.7793043949914,420.1284316760976
752,55.687305456917095,1566.053946517208,2017.979045456206,1851.6374602115661,1922.0806431751473,420.14362397732003
753,55.69524843858482,1569.3720215029766,2021.826414518777,1852.233850779302,1924.8707714857721,420.1655031452177
754,55.70028155783816,1573.6492629287848,2027.1215326096726,1853.8977615478116,1929.4760177212074,420.1825019392398
755,55.70253196248909,1577.3075109055942,2030.581400986537,1854.9768197561589,1931.9783826617102,420.20845137780077
756,55.714035737166554,1581.8331115075996,2036.0231654689844,1855.9887836526784,1936.4090440821396,420.22403021291785
757,55.71597236102783,1586.1586782834672,2041.3853059811795,1856.981518789219,1941.184324820273,420.22596683677915
758,55.723756529451386,1591.0325472322545,2046.6423616994982,1857.6378402192554,1945.6306891169095,420.2650414503259
759,55.73922434373642,1595.0924059802444,2052.781632618362,1858.1131022546124,1950.1145834678614,420.28050926461094
760,55.74131390637439,1599.9704233413597,2058.454482728264,1858.691963173726,1955.1518905348655,420.2891063886678
761,55.749709849248305,1604.090147549311,2063.4814368368015,1859.442337862236,1959.3167891556127,420.2975023315417
762,55.751096077863885,1607.7875944611092,2067.539478441909,1860.1670455582819,1962.9807075415004,420.2975023315417
763,55.75447562765304,1612.0825394419637,2071.642378436084,1861.452825777021,1967.1765999264044,420.32795875162844
764,55.75503066002729,1617.6149892383703,2077.583380503904,1862.5471272702496,1972.8136157908707,420.33472952309785
765,55.783876186926385,1621.4844770016998,2081.6488985522556,1863.3029798909206,1976.7421021389066,420.3537339123846
766,55.78698785785714,1625.4537149048601,2085.7774282903733,1864.3731869067997,1980.3272358031122,420.36080793382257
767,55.804193748928675,1629.9321640497344,2090.5909078040268,1865.757115618935,1984.725347553101,420.37801382489414
768,55.83406331734007,1633.0080521001526,2094.6755853568748,1866.8015092621679,1988.36817302573,420.40788339330555
769,55.83406331734007,1638.7459091868348,2100.6463690178007,1867.710731752208,1994.189592466207,420.40788339330555
770,55.84839019001476,1641.4382692926808,2104.422278845589,1868.5848920743504,1996.614486509705,420.42221026598025
771,55.862333776082316,1645.6171230885711,2108.4435141539207,1869.0612036249945,2000.980137502717,420.4719419376792
